,Unnamed: 0,Facies,Formation,Well Name,Depth,GR,DeltaPHI,PHIND,ILD,PE,NM_M,RELPOS
240,240,2,B4 SH,SHRIMPLIN,2913.0,68.3,6.3,10.89,8.95364765549594,3.5,1,0.862
241,241,2,B4 SH,SHRIMPLIN,2913.5,62.2,6.0,11.805,8.165823713585922,3.4,1,0.828
242,242,2,B4 SH,SHRIMPLIN,2914.0,62.13,6.8,12.205,7.834296427662116,3.4,1,0.7929999999999999
243,243,2,B4 SH,SHRIMPLIN,2914.5,59.9,7.5,12.495,7.834296427662116,3.4,1,0.759
244,244,2,B4 SH,SHRIMPLIN,2915.0,66.76,7.6,12.57,7.798301105232589,3.3,1,0.7240000000000001
245,245,2,B4 SH,SHRIMPLIN,2915.5,68.75,8.4,12.535,7.620790100254118,3.4,1,0.69
246,246,2,B4 SH,SHRIMPLIN,2916.0,89.47,10.0,13.055,7.277798045368239,3.3,1,0.655
247,247,2,B4 SH,SHRIMPLIN,2916.5,92.28,12.3,14.46,6.918309709189364,3.3,1,0.621
248,248,2,B4 SH,SHRIMPLIN,2917.0,89.52,13.6,15.78,6.6069344800759575,3.2,1,0.586
249,249,2,B4 SH,SHRIMPLIN,2917.5,72.44,11.6,15.58,6.338697112569274,3.3,1,0.552
250,250,2,B4 SH,SHRIMPLIN,2918.0,65.12,10.4,15.095,5.997910762555095,3.2,1,0.517
251,251,2,B4 SH,SHRIMPLIN,2918.5,61.43,7.4,14.62,5.623413251903488,3.2,1,0.483
252,252,2,B4 SH,SHRIMPLIN,2919.0,64.01,6.4,15.335,5.296634438916578,3.0,1,0.448
253,253,2,B4 SH,SHRIMPLIN,2919.5,60.03,4.5,15.0,5.105049999754059,3.0,1,0.414
254,254,2,B4 SH,SHRIMPLIN,2920.0,66.07,4.4,14.44,4.965923214503359,3.1,1,0.379
255,255,2,B4 SH,SHRIMPLIN,2920.5,74.64,5.0,13.845,4.875284901033864,3.2,1,0.345
256,256,2,B4 SH,SHRIMPLIN,2921.0,76.08,5.9,14.19,4.875284901033864,3.3,1,0.31
257,257,2,B4 SH,SHRIMPLIN,2921.5,77.9,6.8,14.375,5.011872336272722,3.3,1,0.276
258,258,2,B4 SH,SHRIMPLIN,2922.0,90.26,7.1,14.075,5.105049999754059,3.2,1,0.241
259,259,2,B4 SH,SHRIMPLIN,2922.5,100.24,6.9,13.22,5.296634438916578,3.2,1,0.207
260,260,2,B4 SH,SHRIMPLIN,2923.0,104.57,8.0,14.63,5.420008904016238,3.2,1,0.172
261,261,2,B4 SH,SHRIMPLIN,2923.5,117.83,8.6,18.955,5.807644175213122,3.4,1,0.138
262,262,2,B4 SH,SHRIMPLIN,2924.0,119.71,12.2,24.86,6.39734835482648,3.5,1,0.103
263,263,2,B4 SH,SHRIMPLIN,2924.5,114.49,13.7,26.24,7.447319739059893,3.2,1,0.069
264,264,2,B4 SH,SHRIMPLIN,2925.0,76.16,12.7,21.64,8.830799004185629,3.1,1,0.034
265,265,8,B4 LM,SHRIMPLIN,2925.5,34.5,8.2,15.465,10.423174293933041,3.4,2,1.0
266,266,8,B4 LM,SHRIMPLIN,2926.0,17.99,3.1,11.83,12.473835142429426,4.7,2,0.889
267,267,8,B4 LM,SHRIMPLIN,2926.5,16.23,1.7,9.835,15.631476426409538,5.9,2,0.778
268,268,8,B4 LM,SHRIMPLIN,2927.0,16.97,1.3,7.54,21.77709772353159,5.7,2,0.667
269,269,8,B4 LM,SHRIMPLIN,2927.5,18.68,2.3,5.93,30.902954325135905,5.7,2,0.556
270,270,8,B4 LM,SHRIMPLIN,2928.0,30.74,3.6,5.83,35.974933515574236,5.8,2,0.444
271,271,8,B4 LM,SHRIMPLIN,2928.5,46.76,3.6,6.47,35.48133892335755,5.6,2,0.333
272,272,6,B4 LM,SHRIMPLIN,2929.0,49.39,3.9,6.69,29.10717118066605,5.3,2,0.222
273,273,6,B4 LM,SHRIMPLIN,2929.5,44.23,5.7,7.985,21.77709772353159,5.0,2,0.111
274,274,3,B5 SH,SHRIMPLIN,2930.0,54.96,7.3,10.27,15.995580286146687,4.2,1,1.0
275,275,3,B5 SH,SHRIMPLIN,2930.5,68.62,9.9,13.345,12.589254117941675,3.6,1,0.941
276,276,2,B5 SH,SHRIMPLIN,2931.0,84.84,11.0,14.745,10.32761405761397,3.1,1,0.882
277,277,2,B5 SH,SHRIMPLIN,2931.5,82.8,11.9,16.365,8.394599865193978,3.2,1,0.8240000000000001
278,278,3,B5 SH,SHRIMPLIN,2932.0,95.56,11.0,18.035,7.079457843841379,3.4,1,0.765
279,279,3,B5 SH,SHRIMPLIN,2932.5,106.29,8.4,21.3,6.338697112569274,3.2,1,0.706
280,280,3,B5 SH,SHRIMPLIN,2933.0,95.11,7.8,21.825,6.137620051647939,3.2,1,0.647
281,281,3,B5 SH,SHRIMPLIN,2933.5,96.55,8.2,20.44,6.0534087475391365,3.1,1,0.588
282,282,3,B5 SH,SHRIMPLIN,2934.0,92.19,11.1,17.735,6.0534087475391365,3.3,1,0.529
283,283,3,B5 SH,SHRIMPLIN,2934.5,100.17,11.6,18.11,6.0534087475391365,3.2,1,0.471
284,284,3,B5 SH,SHRIMPLIN,2935.0,101.7,11.9,19.115,5.942921586155729,3.2,1,0.412
285,285,3,B5 SH,SHRIMPLIN,2935.5,100.5,13.8,18.12,5.7543993733715695,3.2,1,0.353
286,286,3,B5 SH,SHRIMPLIN,2936.0,102.07,15.5,17.425,5.470159628939717,3.4,1,0.294
287,287,3,B5 SH,SHRIMPLIN,2936.5,109.83,15.2,18.72,5.199959965335161,3.7,1,0.235
288,288,3,B5 SH,SHRIMPLIN,2937.0,118.17,18.5,21.295,5.105049999754059,3.9,1,0.17600000000000002
289,289,3,B5 SH,SHRIMPLIN,2937.5,119.16,17.9,24.97,5.199959965335161,3.8,1,0.118
290,290,6,B5 LM,SHRIMPLIN,2938.0,63.36,8.2,20.85,5.861381645140288,3.3,2,1.0
291,291,6,B5 LM,SHRIMPLIN,2938.5,44.37,6.1,14.47,6.25172692775686,3.4,2,0.95
292,292,6,B5 LM,SHRIMPLIN,2939.0,37.71,4.7,12.17,6.698846094165264,4.0,2,0.9
293,293,6,B5 LM,SHRIMPLIN,2939.5,37.36,4.4,12.545,7.516228940182049,5.0,2,0.85
294,294,6,B5 LM,SHRIMPLIN,2940.0,39.66,4.6,13.01,8.590135215053959,5.0,2,0.8
295,295,8,B5 LM,SHRIMPLIN,2940.5,52.61,5.1,12.835,9.418895965228414,5.3,2,0.75
296,296,8,B5 LM,SHRIMPLIN,2941.0,53.75,5.2,12.71,10.046157902783957,6.0,2,0.7
297,297,8,B5 LM,SHRIMPLIN,2941.5,59.61,5.5,12.8,10.18591388054117,6.1,2,0.65
298,298,8,B5 LM,SHRIMPLIN,2942.0,62.99,5.1,12.9,10.046157902783957,5.6,2,0.6
299,299,8,B5 LM,SHRIMPLIN,2942.5,72.39,4.6,12.795,9.817479430199844,5.1,2,0.55
300,300,8,B5 LM,SHRIMPLIN,2943.0,81.12,4.3,12.595,9.817479430199844,5.0,2,0.5
301,301,8,B5 LM,SHRIMPLIN,2944.0,234.8,4.7,11.41,10.71519305237606,4.8,2,0.4
302,302,8,B5 LM,SHRIMPLIN,2944.0,234.8,4.7,11.41,10.71519305237606,4.8,2,0.4
303,303,8,B5 LM,SHRIMPLIN,2944.5,273.48,5.3,10.045,11.912420080273744,5.1,2,0.35
304,304,8,B5 LM,SHRIMPLIN,2945.0,164.34,5.9,8.48,13.995873225726179,5.3,2,0.3
305,305,8,B5 LM,SHRIMPLIN,2945.5,101.5,5.9,7.805,15.848931924611126,5.7,2,0.25
306,306,6,B5 LM,SHRIMPLIN,2946.0,84.6,4.3,7.58,17.060823890031234,5.7,2,0.2
307,307,6,B5 LM,SHRIMPLIN,2946.5,84.6,4.3,7.58,17.060823890031234,5.7,2,0.2
308,308,8,B5 LM,SHRIMPLIN,2947.0,91.02,3.5,7.795,17.458221529205037,5.7,2,0.15
309,309,4,B5 LM,SHRIMPLIN,2947.5,116.04,3.8,7.73,16.218100973589298,5.5,2,0.1
310,310,4,B5 LM,SHRIMPLIN,2948.0,129.74,5.0,8.61,14.060475241299143,4.7,2,0.05
311,311,3,C SH,SHRIMPLIN,2948.5,130.95,6.2,12.17,12.302687708123818,4.2,1,1.0
312,312,3,C SH,SHRIMPLIN,2949.0,127.25,7.5,17.585,10.914403364487566,3.6,1,0.982
313,313,3,C SH,SHRIMPLIN,2949.5,115.33,10.4,20.065,9.289663867799362,3.3,1,0.965
314,314,3,C SH,SHRIMPLIN,2950.0,110.37,13.2,19.63,8.053784411990664,3.2,1,0.947
315,315,3,C SH,SHRIMPLIN,2950.5,95.97,12.9,17.945,7.345138681571155,3.2,1,0.93
316,316,3,C SH,SHRIMPLIN,2951.0,92.1,14.9,17.19,6.760829753919817,3.5,1,0.912
317,317,3,C SH,SHRIMPLIN,2951.5,92.33,14.7,16.855,6.338697112569274,3.6,1,0.895
318,318,3,C SH,SHRIMPLIN,2952.0,84.32,14.9,17.04,6.338697112569274,3.7,1,0.877
319,319,3,C SH,SHRIMPLIN,2952.5,85.93,14.1,16.725,6.456542290346556,3.7,1,0.86
320,320,3,C SH,SHRIMPLIN,2953.0,86.15,13.5,16.505,6.6069344800759575,3.7,1,0.8420000000000001
321,321,3,C SH,SHRIMPLIN,2953.5,87.94,13.6,16.735,6.854882264526613,3.6,1,0.825
322,322,3,C SH,SHRIMPLIN,2954.0,86.68,14.1,16.94,7.079457843841379,3.6,1,0.807
323,323,3,C SH,SHRIMPLIN,2954.5,85.31,14.7,17.845,7.277798045368239,3.5,1,0.789
324,324,3,C SH,SHRIMPLIN,2955.0,86.99,13.9,18.455,7.620790100254118,3.5,1,0.772
325,325,3,C SH,SHRIMPLIN,2955.5,88.41,13.4,18.05,8.165823713585922,3.6,1,0.754
326,326,3,C SH,SHRIMPLIN,2956.0,85.73,13.6,15.635,8.749837752274363,3.8,1,0.737
327,327,3,C SH,SHRIMPLIN,2956.5,79.97,13.1,13.72,9.120108393559097,4.1,1,0.7190000000000001
328,328,3,C SH,SHRIMPLIN,2957.0,72.32,13.4,13.05,9.50604793656281,4.3,1,0.7020000000000001
329,329,3,C SH,SHRIMPLIN,2957.5,69.7,13.0,13.785,9.817479430199844,4.2,1,0.684
330,330,3,C SH,SHRIMPLIN,2958.0,78.44,13.5,13.815,10.18591388054117,4.1,1,0.667
331,331,3,C SH,SHRIMPLIN,2958.5,82.19,12.2,14.275,10.423174293933041,4.0,1,0.649
332,332,3,C SH,SHRIMPLIN,2959.0,85.45,12.6,15.215,10.423174293933041,4.0,1,0.632
333,333,3,C SH,SHRIMPLIN,2959.5,92.63,13.7,16.465,10.375284158180126,3.9,1,0.614
334,334,3,C SH,SHRIMPLIN,2960.0,88.92,14.6,16.885,10.32761405761397,3.9,1,0.596
335,335,3,C SH,SHRIMPLIN,2960.5,90.45,13.7,16.3,10.232929922807541,3.8,1,0.579
336,336,3,C SH,SHRIMPLIN,2961.0,87.42,12.7,15.225,10.18591388054117,4.0,1,0.561
337,337,3,C SH,SHRIMPLIN,2961.5,84.11,12.5,15.12,10.32761405761397,4.0,1,0.544
338,338,3,C SH,SHRIMPLIN,2962.0,87.26,12.0,15.145,10.423174293933041,3.9,1,0.526
339,339,3,C SH,SHRIMPLIN,2962.5,84.87,12.0,14.82,10.519618738232229,3.9,1,0.509
340,340,3,C SH,SHRIMPLIN,2963.0,84.88,11.3,14.335,10.32761405761397,3.9,1,0.491
341,341,3,C SH,SHRIMPLIN,2963.5,88.37,10.5,15.695,9.68277856261249,4.2,1,0.474
342,342,3,C SH,SHRIMPLIN,2964.0,90.68,11.1,18.01,9.120108393559097,4.2,1,0.456
343,343,3,C SH,SHRIMPLIN,2964.5,94.56,12.3,20.75,8.749837752274363,3.9,1,0.439
344,344,3,C SH,SHRIMPLIN,2965.0,96.31,15.0,22.025,8.394599865193978,3.6,1,0.421
345,345,3,C SH,SHRIMPLIN,2965.5,99.42,17.2,22.97,8.165823713585922,3.4,1,0.404
346,346,3,C SH,SHRIMPLIN,2966.0,97.55,16.7,22.12,8.053784411990664,3.4,1,0.386
347,347,3,C SH,SHRIMPLIN,2966.5,98.51,15.3,20.35,7.943282347242813,3.6,1,0.368
348,348,2,C SH,SHRIMPLIN,2967.0,86.18,13.5,17.53,8.016780633876794,3.7,1,0.35100000000000003
349,349,2,C SH,SHRIMPLIN,2967.5,89.44,12.2,16.31,8.35603018231248,3.8,1,0.333
350,350,2,C SH,SHRIMPLIN,2968.0,89.13,11.7,15.875,8.749837752274363,3.9,1,0.316
351,351,2,C SH,SHRIMPLIN,2968.5,87.64,12.1,15.865,9.289663867799362,3.8,1,0.298
352,352,2,C SH,SHRIMPLIN,2969.0,84.34,12.3,15.685,10.092528860766844,3.9,1,0.281
353,353,2,C SH,SHRIMPLIN,2969.5,83.26,12.3,15.23,10.81433951297938,3.8,1,0.263
354,354,2,C SH,SHRIMPLIN,2970.0,84.8,12.5,14.78,11.220184543019636,4.0,1,0.246
355,355,2,C SH,SHRIMPLIN,2970.5,84.02,10.8,15.47,11.534532578210923,3.9,1,0.228
356,356,3,C SH,SHRIMPLIN,2971.0,90.99,10.9,15.235,11.748975549395297,3.9,1,0.211
357,357,3,C SH,SHRIMPLIN,2971.5,83.72,11.4,14.25,11.857687481671602,3.9,1,0.193
358,358,3,C SH,SHRIMPLIN,2972.0,81.44,10.9,14.015,11.912420080273744,4.0,1,0.175
359,359,3,C SH,SHRIMPLIN,2972.5,80.51,10.1,14.465,11.912420080273744,3.9,1,0.158
360,360,3,C SH,SHRIMPLIN,2973.0,83.93,10.0,15.11,11.967405313072444,3.8,1,0.14
361,361,3,C SH,SHRIMPLIN,2973.5,83.36,10.1,15.73,11.748975549395297,3.7,1,0.123
362,362,3,C SH,SHRIMPLIN,2974.0,86.69,10.9,15.115,11.428783347897712,3.8,1,0.105
363,363,3,C SH,SHRIMPLIN,2974.5,86.71,10.6,13.995,11.015393095414145,3.7,1,0.08800000000000001
364,364,3,C SH,SHRIMPLIN,2975.0,84.91,11.0,14.065,10.71519305237606,3.9,1,0.07
365,365,3,C SH,SHRIMPLIN,2975.5,84.75,13.6,20.0,10.76465213629835,3.7,1,0.053
366,366,3,C SH,SHRIMPLIN,2976.0,87.88,16.2,23.385,12.189895989248662,3.6,1,0.035
367,367,3,C SH,SHRIMPLIN,2976.5,86.06,15.0,20.82,14.723125024327194,3.3,1,0.018000000000000002
368,368,5,C LM,SHRIMPLIN,2977.0,56.43,10.4,12.115,17.947336268325273,3.7,2,1.0
369,369,5,C LM,SHRIMPLIN,2977.5,32.69,6.2,6.42,21.57744409152667,4.4,2,0.99
370,370,5,C LM,SHRIMPLIN,2978.0,25.06,5.9,4.845,26.06153549998895,5.5,2,0.98
371,371,5,C LM,SHRIMPLIN,2978.5,18.26,5.3,4.695,34.67368504525315,5.2,2,0.971
372,372,5,C LM,SHRIMPLIN,2979.0,18.28,4.9,4.67,55.975760149511046,5.0,2,0.961
373,373,5,C LM,SHRIMPLIN,2979.5,14.41,3.9,5.705,78.3429642766212,5.1,2,0.951
374,374,8,C LM,SHRIMPLIN,2980.0,13.99,2.3,7.35,92.46981739382225,5.2,2,0.941
375,375,8,C LM,SHRIMPLIN,2980.5,13.28,0.1,8.365,92.46981739382225,5.4,2,0.931
376,376,8,C LM,SHRIMPLIN,2981.0,16.71,0.1,8.53,77.98301105232585,5.4,2,0.922
377,377,8,C LM,SHRIMPLIN,2981.5,31.35,3.7,8.695,65.16283940608427,5.0,2,0.912
378,378,5,C LM,SHRIMPLIN,2982.0,49.41,9.4,10.025,57.80960474057178,4.5,2,0.902
379,379,5,C LM,SHRIMPLIN,2982.5,65.33,13.3,9.785,52.966344389165755,4.0,2,0.892
380,380,5,C LM,SHRIMPLIN,2983.0,64.3,11.1,9.24,48.083934844972845,4.3,2,0.882
381,381,5,C LM,SHRIMPLIN,2983.5,42.48,7.1,8.02,43.45102241715714,4.7,2,0.873
382,382,8,C LM,SHRIMPLIN,2984.0,29.96,4.8,7.48,38.725764492161744,4.8,2,0.863
383,383,8,C LM,SHRIMPLIN,2984.5,21.23,3.5,7.98,34.99451670283573,5.0,2,0.853
384,384,8,C LM,SHRIMPLIN,2985.0,28.09,2.2,8.295,34.35579478998746,5.1,2,0.843
385,385,8,C LM,SHRIMPLIN,2985.5,31.12,1.5,8.515,35.48133892335755,5.2,2,0.833
386,386,5,C LM,SHRIMPLIN,2986.0,36.63,0.9,8.165,36.30780547701014,4.8,2,0.8240000000000001
387,387,5,C LM,SHRIMPLIN,2986.5,36.1,0.5,8.115,36.81289736425313,4.3,2,0.8140000000000001
388,388,5,C LM,SHRIMPLIN,2987.0,42.06,0.6,7.475,37.497300224548354,4.0,2,0.804
389,389,5,C LM,SHRIMPLIN,2987.5,44.31,1.5,6.77,38.37072454922788,4.0,2,0.794
390,390,5,C LM,SHRIMPLIN,2988.0,43.19,2.1,6.215,40.36453929676048,4.1,2,0.784
391,391,5,C LM,SHRIMPLIN,2988.5,39.82,2.3,6.04,43.65158322401658,4.3,2,0.775
392,392,5,C LM,SHRIMPLIN,2989.0,41.71,2.3,6.61,47.64309868054161,4.4,2,0.765
393,393,5,C LM,SHRIMPLIN,2989.5,43.02,2.5,7.01,53.70317963702527,4.3,2,0.755
394,394,5,C LM,SHRIMPLIN,2990.0,42.6,2.4,7.33,59.979107625550945,4.2,2,0.745
395,395,5,C LM,SHRIMPLIN,2990.5,41.53,2.7,6.94,64.86344335482381,4.0,2,0.735
396,396,5,C LM,SHRIMPLIN,2991.0,46.69,2.1,6.705,68.54882264526613,4.2,2,0.725
397,397,5,C LM,SHRIMPLIN,2991.5,49.0,2.4,6.685,72.11074791828997,4.3,2,0.716
398,398,5,C LM,SHRIMPLIN,2992.0,51.83,2.1,7.07,74.47319739059888,4.5,2,0.706
399,399,5,C LM,SHRIMPLIN,2992.5,45.87,2.7,7.445,75.85775750291836,4.2,2,0.696
400,400,5,C LM,SHRIMPLIN,2993.0,45.87,2.7,7.445,75.85775750291836,4.2,2,0.696
401,401,5,C LM,SHRIMPLIN,2993.5,46.83,2.4,7.655,76.91304402866095,4.4,2,0.6859999999999999
402,402,5,C LM,SHRIMPLIN,2994.0,47.5,2.9,7.705,77.98301105232585,4.0,2,0.6759999999999999
403,403,5,C LM,SHRIMPLIN,2994.5,48.88,3.1,7.33,78.3429642766212,4.0,2,0.667
404,404,5,C LM,SHRIMPLIN,2995.0,45.88,4.6,6.865,79.06786279998258,3.8,2,0.657
405,405,5,C LM,SHRIMPLIN,2995.5,51.63,4.3,6.88,80.16780633876789,4.1,2,0.647
406,406,5,C LM,SHRIMPLIN,2996.0,49.28,3.9,7.085,80.90958991783826,4.3,2,0.637
407,407,5,C LM,SHRIMPLIN,2996.5,52.4,3.7,7.105,81.65823713585922,4.4,2,0.627
408,408,5,C LM,SHRIMPLIN,2997.0,50.59,4.3,6.665,83.17637711026708,4.5,2,0.618
409,409,5,C LM,SHRIMPLIN,2997.5,49.71,4.5,6.645,84.33347577642752,4.6,2,0.608
410,410,5,C LM,SHRIMPLIN,2998.0,46.48,4.8,6.69,85.90135215053961,4.6,2,0.598
411,411,5,C LM,SHRIMPLIN,2998.5,50.19,4.6,6.815,87.90225168308847,4.5,2,0.588
412,412,5,C LM,SHRIMPLIN,2999.0,55.85,4.7,6.475,86.6961875758217,4.3,2,0.578
413,413,5,C LM,SHRIMPLIN,2999.5,74.49,4.8,6.14,80.90958991783826,4.2,2,0.569
414,414,4,C LM,SHRIMPLIN,3000.0,126.32,5.2,6.41,74.47319739059888,4.2,2,0.5589999999999999
415,415,4,C LM,SHRIMPLIN,3000.5,274.0,6.9,7.65,69.18309709189366,4.5,2,0.5489999999999999
416,416,4,C LM,SHRIMPLIN,3001.0,358.74,8.5,10.035,63.973483548264824,4.6,2,0.539
417,417,4,C LM,SHRIMPLIN,3001.5,361.15,9.9,12.255,61.94410750767812,4.8,2,0.529
418,418,4,C LM,SHRIMPLIN,3002.0,227.99,10.3,12.67,61.37620051647942,4.7,2,0.52
419,419,5,C LM,SHRIMPLIN,3002.5,115.43,10.0,11.24,61.09420249055721,4.6,2,0.51
420,420,5,C LM,SHRIMPLIN,3003.0,80.43,9.3,9.055,61.09420249055721,4.3,2,0.5
421,421,5,C LM,SHRIMPLIN,3003.5,65.06,8.4,8.13,62.517269277568616,4.5,2,0.49
422,422,5,C LM,SHRIMPLIN,3004.0,49.86,7.6,7.585,66.06934480075958,4.8,2,0.48
423,423,5,C LM,SHRIMPLIN,3004.5,51.04,7.3,7.795,70.79457843841381,5.1,2,0.471
424,424,5,C LM,SHRIMPLIN,3005.0,52.63,7.6,7.84,76.55966069112566,5.0,2,0.461
425,425,5,C LM,SHRIMPLIN,3005.5,56.88,7.8,8.3,89.12509381337455,4.9,2,0.441
426,426,5,C LM,SHRIMPLIN,3006.0,60.61,7.8,8.335,92.04495717531712,4.9,2,0.431
427,427,5,C LM,SHRIMPLIN,3006.5,57.36,7.6,8.07,93.3254300796991,4.7,2,0.422
428,428,5,C LM,SHRIMPLIN,3007.0,53.58,7.2,8.13,93.75620069258802,4.6,2,0.412
429,429,5,C LM,SHRIMPLIN,3007.5,52.02,7.1,8.165,93.75620069258802,4.7,2,0.402
430,430,5,C LM,SHRIMPLIN,3008.0,53.66,7.4,8.46,93.75620069258802,4.8,2,0.392
431,431,5,C LM,SHRIMPLIN,3008.5,55.22,7.7,8.54,93.3254300796991,4.8,2,0.382
432,432,5,C LM,SHRIMPLIN,3009.0,50.16,7.2,8.38,92.04495717531712,4.7,2,0.373
433,433,5,C LM,SHRIMPLIN,3009.5,55.6,7.1,8.295,87.4983775227436,4.5,2,0.363
434,434,5,C LM,SHRIMPLIN,3010.0,53.77,6.8,8.035,81.2830516164099,4.5,2,0.353
435,435,5,C LM,SHRIMPLIN,3010.5,50.23,7.1,8.86,74.81695005111546,4.6,2,0.343
436,436,5,C LM,SHRIMPLIN,3011.0,63.43,7.1,9.95,67.60829753919819,5.0,2,0.333
437,437,5,C LM,SHRIMPLIN,3011.5,61.93,8.0,11.39,59.979107625550945,5.2,2,0.324
438,438,5,C LM,SHRIMPLIN,3012.0,68.62,8.1,12.28,53.21082592667942,5.1,2,0.314
439,439,5,C LM,SHRIMPLIN,3012.5,74.18,8.2,12.17,46.98941086052154,4.8,2,0.304
440,440,4,C LM,SHRIMPLIN,3013.0,73.86,8.0,12.37,42.85485203974394,4.7,2,0.294
441,441,4,C LM,SHRIMPLIN,3013.5,71.51,8.9,12.94,39.44573020752783,4.6,2,0.284
442,442,4,C LM,SHRIMPLIN,3014.0,79.77,10.0,14.235,36.643757464783334,4.4,2,0.275
443,443,4,C LM,SHRIMPLIN,3014.5,80.9,11.0,14.86,35.64511334262439,4.3,2,0.265
444,444,4,C LM,SHRIMPLIN,3015.0,96.85,9.4,13.74,35.48133892335755,4.3,2,0.255
445,445,4,C LM,SHRIMPLIN,3015.5,92.76,7.8,11.48,34.833731503601165,4.4,2,0.245
446,446,6,C LM,SHRIMPLIN,3016.0,51.5,6.6,8.025,33.41950400261145,4.1,2,0.225
447,447,6,C LM,SHRIMPLIN,3016.5,47.77,7.4,9.425,32.50872973854342,4.1,2,0.21600000000000005
448,448,6,C LM,SHRIMPLIN,3017.0,54.15,6.4,11.7,31.76874070649769,4.9,2,0.206
449,449,6,C LM,SHRIMPLIN,3017.5,50.45,4.3,13.34,30.199517204020175,5.0,2,0.196
450,450,9,C LM,SHRIMPLIN,3018.0,32.78,1.2,13.11,27.925438412373378,5.1,2,0.18600000000000005
451,451,9,C LM,SHRIMPLIN,3018.5,23.5,0.3,12.3,26.42408757321945,5.2,2,0.17600000000000002
452,452,9,C LM,SHRIMPLIN,3019.0,28.33,0.5,11.79,25.82260190634596,5.3,2,0.16699999999999998
453,453,9,C LM,SHRIMPLIN,3019.5,31.12,1.7,11.325,25.585858869056466,5.3,2,0.157
454,454,9,C LM,SHRIMPLIN,3020.0,28.68,1.9,11.165,26.18183008218986,5.4,2,0.147
455,455,9,C LM,SHRIMPLIN,3020.5,31.67,1.6,10.535,27.66941645411511,5.4,2,0.13699999999999998
456,456,9,C LM,SHRIMPLIN,3021.0,39.75,0.9,10.04,29.241523778433354,5.5,2,0.127
457,457,9,C LM,SHRIMPLIN,3021.5,36.56,2.0,8.545,31.18889584093937,5.3,2,0.118
458,458,9,C LM,SHRIMPLIN,3022.0,36.56,2.0,8.545,31.18889584093937,5.3,2,0.118
459,459,9,C LM,SHRIMPLIN,3022.5,37.21,2.7,7.73,33.72873086588689,5.6,2,0.108
460,460,9,C LM,SHRIMPLIN,3023.0,35.8,2.5,8.195,35.80964371026362,5.7,2,0.098
461,461,9,C LM,SHRIMPLIN,3023.5,36.56,1.4,10.29,36.982817978026624,5.8,2,0.08800000000000001
462,462,8,C LM,SHRIMPLIN,3024.0,27.96,1.6,12.12,38.194427084004644,5.5,2,0.078
463,463,8,C LM,SHRIMPLIN,3024.5,26.3,2.1,12.385,39.26449353995999,5.4,2,0.069
464,464,8,C LM,SHRIMPLIN,3025.0,19.97,1.9,11.12,40.36453929676048,5.5,2,0.059
465,465,8,C LM,SHRIMPLIN,3025.5,17.92,1.5,9.73,41.30475019901613,5.4,2,0.049
466,466,8,C LM,SHRIMPLIN,3026.0,17.92,1.5,9.73,41.30475019901613,5.4,2,0.049
467,467,8,C LM,SHRIMPLIN,3026.5,16.51,2.0,8.275,42.4619563946313,5.5,2,0.039
468,468,8,C LM,SHRIMPLIN,3027.0,21.94,3.3,7.68,43.65158322401658,5.4,2,0.029
469,469,8,C LM,SHRIMPLIN,3027.5,32.54,2.5,7.445,43.85306977749858,5.8,2,0.02
470,470,8,C LM,SHRIMPLIN,3028.0,47.7,1.6,7.34,42.4619563946313,5.8,2,0.01
471,471,2,A1 SH,SHANKLE,2774.5,98.36,-0.1,18.685,19.230917289101587,2.9,1,1.0
472,472,2,A1 SH,SHANKLE,2775.0,97.57,7.9,16.745,18.281002161427416,3.2,1,0.984
473,473,2,A1 SH,SHANKLE,2775.5,98.41,12.8,14.105,16.982436524617444,3.2,1,0.968
474,474,2,A1 SH,SHANKLE,2776.0,85.92,13.0,13.385,15.631476426409538,3.4,1,0.952
475,475,2,A1 SH,SHANKLE,2776.5,83.16,12.3,13.345,15.275660582380732,3.4,1,0.935
476,476,2,A1 SH,SHANKLE,2777.0,82.56,12.9,13.105,15.776112696993485,3.5,1,0.919
477,477,2,A1 SH,SHANKLE,2777.5,83.12,13.2,14.0,16.672472125510627,3.3,1,0.903
478,478,2,A1 SH,SHANKLE,2778.0,84.26,12.8,13.685,17.378008287493753,3.3,1,0.887
479,479,2,A1 SH,SHANKLE,2778.5,86.29,13.2,13.92,17.947336268325273,3.2,1,0.871
480,480,2,A1 SH,SHANKLE,2779.0,80.95,13.0,13.975,18.113400926196025,3.2,1,0.855
481,481,2,A1 SH,SHANKLE,2779.5,79.07,13.0,14.235,18.113400926196025,3.2,1,0.8390000000000001
482,482,2,A1 SH,SHANKLE,2780.0,75.31,11.4,13.17,17.864875748520507,3.2,1,0.823
483,483,2,A1 SH,SHANKLE,2780.5,69.3,10.1,12.32,17.78279410038923,3.0,1,0.8059999999999999
484,484,2,A1 SH,SHANKLE,2781.0,69.16,9.0,11.805,17.864875748520507,3.0,1,0.79
485,485,2,A1 SH,SHANKLE,2781.5,69.03,10.0,11.72,17.701089583174213,3.2,1,0.774
486,486,2,A1 SH,SHANKLE,2782.0,64.95,10.1,11.75,17.538805018417612,3.4,1,0.758
487,487,2,A1 SH,SHANKLE,2782.5,78.95,12.0,12.155,16.368165214278086,3.4,1,0.742
